release_date,numRatings,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10
2014-01-09,14879,spectacle_fighter,swordplay,character_action_game,great_soundtrack,mechs,hack_and_slash,beat_em_up,singleplayer,cyberpunk,ninja
2015-10-23,17465,games_workshop,online_co_op,co_op,dark_fantasy,gore,fantasy,atmospheric,action_rpg,hack_and_slash,rpg
2013-08-23,11998,stealth,controller,co_op,singleplayer,online_co_op,third_person_shooter,parkour,story_rich,strategy,atmospheric
2013-12-11,694,board_game,strategy,casual,indie,turn_based,singleplayer,fantasy,multiplayer,,
2013-10-14,237,strategy,indie,turn_based_strategy,rpg,fantasy,turn_based,retro,,,
2013-05-29,430,indie,strategy,puzzle,tower_defense,pixel_graphics,action,,,,
2015-05-26,4667,music_based_procedural_generation,arcade,local_co_op,mouse_only,music,controller,indie,rhythm,moddable,casual
2013-05-24,605,indie,platformer,atmospheric,great_soundtrack,puzzle,difficult,casual,singleplayer,X2d,action
2013-12-13,360,web_publishing,rpgmaker,game_development,rpg,anime,,,,,
2013-10-22,380,puzzle,indie,casual,robots,difficult,,,,,
2016-01-21,30,puzzle_platformer,casual,indie,level_editor,,,,,,
2013-05-24,15689,metroidvania,beat_em_up,controller,beautiful,side_scroller,platformer,indie,rpg,X2d,singleplayer
2014-02-06,420,turn_based_tactics,strategy,space,X4x,indie,sci_fi,turn_based,singleplayer,grand_strategy,simulation
2014-09-26,3730,space,simulation,rpg,sci_fi,space_sim,singleplayer,moddable,strategy,early_access,difficult
2013-06-05,27,cats,casual,puzzle,,,,,,,
2013-07-02,7502,indie,co_op,sci_fi,horror,atmospheric,simulation,online_co_op,early_access,singleplayer,space
2014-04-25,33807,rpg,dark_fantasy,difficult,action_rpg,masterpiece,unforgiving,exploration,atmospheric,co_op,fantasy
2013-09-24,6279,arcade,score_attack,remake,old_school,retro,classic,X2d,controller,great_soundtrack,touch_friendly
2014-02-25,200,arcade,classic,retro,local_multiplayer,singleplayer,masterpiece,action,,,
2013-06-21,30,twin_stick_shooter,indie,action,,,,,,,
2014-02-10,5514,kickstarter,simulation,strategy,online_co_op,co_op,early_access,realistic,singleplayer,walking_simulator,horror
2015-09-22,3819,games_workshop,board_game,dark_humor,strategy,sports,turn_based,warhammer_40k,fantasy,turn_based_strategy,gore
2013-05-15,632,touch_friendly,strategy,indie,tower_defense,sci_fi,rts,singleplayer,action,multiplayer,
2013-06-07,631,simulation,casual,agriculture,,,,,,,
2013-08-13,48600,real_time_with_pause,diplomacy,grand_strategy,strategy,historical,simulation,military,singleplayer,replay_value,political
2014-04-24,511,supernatural,noir,point_._click,indie,female_protagonist,mystery,pixel_graphics,story_rich,X2d,singleplayer
2013-06-28,41,point_._click,adventure,,,,,,,,
2015-02-19,257,sports,strategy,indie,turn_based,turn_based_strategy,singleplayer,great_soundtrack,rogue_like,sci_fi,robots
2013-05-30,1088,isometric,crpg,kickstarter,rpg,strategy,turn_based,indie,turn_based_strategy,historical,exploration
2013-11-04,235,kickstarter,strategy,asynchronous_multiplayer,turn_based_strategy,turn_based,sci_fi,singleplayer,indie,hex_grid,multiplayer
2013-07-29,307,remake,rpg,indie,turn_based,fantasy,singleplayer,adventure,,,
2013-06-07,310,rpg,sequel,indie,jrpg,comedy,turn_based,retro,singleplayer,,
2013-08-13,3721,remake,platformer,retro,classic,great_soundtrack,singleplayer,controller,casual,cartoon,X2.5d
2013-09-20,2714,satire,side_scroller,controller,platformer,indie,difficult,retro,comedy,pixel_graphics,singleplayer
2013-11-06,375,score_attack,arcade,indie,great_soundtrack,addictive,music,fast_paced,difficult,action,shooter
2017-07-21,3391,kickstarter,choose_your_own_adventure,story_rich,female_protagonist,atmospheric,fantasy,cyberpunk,choices_matter,episodic,singleplayer
2016-11-08,5576,voxel,crafting,rpg,exploration,building,sci_fi,indie,co_op,simulation,singleplayer
2014-02-04,1646,strategy_rpg,tactical_rpg,jrpg,rpg,anime,strategy,turn_based,fantasy,controller,singleplayer
2014-05-20,23320,isometric,beautiful,great_soundtrack,female_protagonist,indie,cyberpunk,sci_fi,story_rich,action_rpg,singleplayer
2014-01-06,350,real_time_with_pause,mars,strategy,sci_fi,indie,aliens,turn_based,singleplayer,rpg,turn_based_strategy
2014-05-13,78,indie,female_protagonist,point_._click,singleplayer,adventure,,,,,
2014-01-14,10881,kickstarter,tactical_rpg,hand_drawn,crowdfunded,strategy_rpg,rpg,turn_based,touch_friendly,strategy,indie
2013-10-25,14277,dystopian_,transhumanism,inventory_management,cyberpunk,stealth,rpg,sci_fi,singleplayer,story_rich,great_soundtrack
2013-07-01,218,old_school,classic,retro,singleplayer,action,fps,first_person,shooter,,
2014-06-27,16034,sniper,stealth,world_war_ii,co_op,third_person_shooter,war,online_co_op,singleplayer,gore,strategy
2013-05-10,4501,inventory_management,rpg,cyberpunk,horror,sci_fi,classic,survival_horror,cult_classic,space,masterpiece
2015-09-17,2643,side_scroller,indie,X2d,crafting,space,sci_fi,rpg,platformer,co_op,building
2013-09-04,47919,horror,X3d_vision,atmospheric,survival_horror,gore,singleplayer,psychological_horror,indie,dark,stealth
2015-05-26,6255,local_co_op,magic,co_op,comedy,isometric,funny,online_co_op,atmospheric,pvp,rpg
2013-10-25,12672,local_co_op,co_op,horror,online_co_op,indie,survival_horror,pvp,gore,atmospheric,singleplayer
2014-05-15,48632,local_co_op,cats,comedy,co_op,platformer,funny,indie,X2d,great_soundtrack,casual
2013-05-24,400,puzzle_platformer,controller,indie,casual,platformer,puzzle,difficult,great_soundtrack,pixel_graphics,local_multiplayer
2013-06-21,257,beat_em_up,local_co_op,X4_player_local,side_scroller,indie,pixel_graphics,X2d,retro,action,
2014-01-23,2351,old_school,crpg,rpg,grid_based_movement,turn_based,party_based_rpg,fantasy,singleplayer,dungeon_crawler,classic
2013-07-25,416,strategy,medieval,rts,action,,,,,,
2013-05-23,290,god_game,experimental,grid_based_movement,isometric,mythology,turn_based_tactics,strategy,simulation,indie,turn_based
2013-10-08,898,mechs,rogue_lite,turn_based_tactics,strategy,rogue_like,turn_based,rpg,indie,turn_based_strategy,sci_fi
2013-06-07,655,board_game,indie,strategy,casual,simulation,singleplayer,historical,turn_based,,
2013-08-08,26690,dystopian_,indie,political,simulation,point_._click,singleplayer,pixel_graphics,puzzle,retro,multiple_endings
2013-08-12,5658,local_co_op,X4_player_local,indie,dungeon_crawler,rpg,co_op,pixel_graphics,online_co_op,hack_and_slash,retro
2013-12-10,358,local_co_op,X4_player_local,local_multiplayer,gamemaker,indie,fighting,great_soundtrack,pixel_graphics,action,multiplayer
2014-05-27,1279,remake,old_school,jrpg,rpg,turn_based,classic,fantasy,singleplayer,retro,great_soundtrack
2015-01-26,84368,parkour,co_op,horror,gore,survival_horror,crafting,atmospheric,singleplayer,rpg,stealth
2014-02-27,14812,stealth,singleplayer,dark,steampunk,X3d_vision,atmospheric,horror,parkour,assassin,heist
2013-09-10,6479,linear,horror,indie,walking_simulator,atmospheric,dark,singleplayer,short,psychological_horror,story_rich
2014-02-25,2869,vampire,gothic,sequel,metroidvania,hack_and_slash,singleplayer,fantasy,action_rpg,action,dark
2014-05-21,1411,soundtrack,X3d,vr,puzzle,indie,sci_fi,singleplayer,physics,space,atmospheric
2013-08-19,524,politics,interactive_fiction,visual_novel,indie,anime,sci_fi,story_rich,great_soundtrack,singleplayer,female_protagonist
2014-03-06,159,X3d_platformer,platformer,action,adventure,,,,,,
2013-07-03,1755,local_co_op,bullet_time,arcade,side_scroller,shoot_em_up,indie,platformer,fast_paced,female_protagonist,X2d
2013-08-29,28809,gamemaker,simulation,management,indie,strategy,touch_friendly,isometric,casual,singleplayer,economy
2014-12-04,1931,kickstarter,isometric,rpg,turn_based,strategy,singleplayer,post_apocalyptic,indie,turn_based_strategy,horror
2013-08-27,88,quick_time_events,fmv,casual,classic,adventure,action,,,,
2013-10-24,55,fmv,quick_time_events,casual,classic,cartoon,adventure,action,,,
2016-07-25,518,programming,indie,cyberpunk,hacking,puzzle,female_protagonist,heist,adventure,action,first_person
2013-06-20,575,racing,sports,simulation,multiplayer,,,,,,
2015-08-10,223,arcade,indie,rpg,pixel_graphics,online_co_op,action_rpg,difficult,crafting,X2d,adventure
2017-12-06,13877,philisophical,difficult,psychological_horror,dark_humor,physics,singleplayer,funny,indie,platformer,horror
2014-09-18,7530,isometric,kickstarter,crpg,crowdfunded,old_school,rpg,post_apocalyptic,turn_based,strategy,singleplayer
2014-04-04,458,rpg,rpgmaker,indie,jrpg,fast_paced,great_soundtrack,comedy,pixel_graphics,retro,action_rpg
2014-07-07,1051,puzzle,physics,casual,indie,simulation,level_editor,X2d,comedy,singleplayer,co_op
2014-09-29,2157,detective,investigation,mystery,puzzle,atmospheric,singleplayer,story_rich,point_._click,historical,choices_matter
2017-09-01,70,card_game,indie,strategy,adventure,,,,,,
2013-07-23,1009,sokoban,indie,puzzle,female_protagonist,cute,comedy,X2d,exploration,funny,singleplayer
2013-07-29,1233,local_co_op,strategy,indie,tower_defense,fantasy,destruction,funny,co_op,singleplayer,X2d
2014-12-19,14115,america,arcade,racing,driving,co_op,massively_multiplayer,offroad,online_co_op,atmospheric,simulation
2013-06-27,14790,metroidvania,rogue_lite,side_scroller,controller,rogue_like,platformer,indie,singleplayer,X2d,rpg
2013-08-01,494,isometric,crpg,rpg,indie,dark_fantasy,violent,gore,singleplayer,fantasy,medieval
2013-08-09,1243,voxel,indie,building,co_op,action,fps,multiplayer,sandbox,shooter,
2016-04-06,160,rogue_lite,indie,cyberpunk,co_op,online_co_op,rogue_like,female_protagonist,procedural_generation,singleplayer,top_down
2013-10-17,1487,hand_drawn,dark_humor,point_._click,comedy,sequel,indie,singleplayer,puzzle,funny,story_rich
2013-11-19,27266,naval,action_adventure,pirates,assassin,stealth,parkour,historical,story_rich,singleplayer,exploration
2013-06-24,348,controller,score_attack,local_co_op,racing,indie,casual,local_multiplayer,platformer,action,
2015-07-02,602,arcade,simulation,flight,indie,singleplayer,action,multiplayer,shooter,,
2013-08-29,304,retro,co_op,steampunk,top_down,classic,singleplayer,X2d,action,shooter,
2013-08-15,1848,warhammer_40k,board_game,games_workshop,strategy,turn_based,turn_based_strategy,sci_fi,indie,singleplayer,tactical
2014-10-07,5468,stealth,fantasy,singleplayer,rpg,assassin,parkour,steampunk,atmospheric,magic,dark_fantasy
2015-12-05,10099,top_down_shooter,rogue_lite,local_co_op,twin_stick_shooter,gamemaker,rogue_like,indie,pixel_graphics,difficult,bullet_hell
2013-11-29,10266,superhero,comic_book,X2d_fighter,controller,beat_em_up,arcade,X2.5d,fighting,X3d_vision,batman
2018-04-30,119341,horror,crafting,building,survival_horror,exploration,atmospheric,simulation,indie,singleplayer,realistic
2013-09-19,604,detective,kickstarter,point_._click,supernatural,female_protagonist,indie,episodic,mystery,story_rich,singleplayer
2013-10-16,3639,minimalist,platformer,indie,rhythm,abstract,music,great_soundtrack,short,difficult,X2d
2015-04-03,1368,voice_control,magic,puzzle,indie,fantasy,atmospheric,rpg,singleplayer,nudity,horror
2015-04-28,26466,world_war_i,war,historical,realistic,military,simulation,strategy,co_op,indie,atmospheric
2014-05-02,3503,kickstarter,stealth,robots,indie,procedural_generation,singleplayer,steampunk,atmospheric,comedy,horror
2014-02-18,27473,beautiful,city_builder,strategy,simulation,indie,singleplayer,medieval,relaxing,resource_management,economy
2013-09-26,331,X1990s,rpg,cyberpunk,great_soundtrack,sci_fi,classic,cult_classic,fighting,story_rich,singleplayer
2014-03-24,3179,horror,atmospheric,indie,singleplayer,stealth,exploration,walking_simulator,dark,survival_horror,historical
2015-10-15,524,puzzle_platformer,experimental,indie,puzzle,platformer,physics,X2d,atmospheric,post_apocalyptic,music
2013-08-29,1488,point_._click,fantasy,indie,female_protagonist,story_rich,puzzle,singleplayer,atmospheric,adventure,dark_fantasy
2014-04-22,520,abstract,music,indie,puzzle,exploration,surreal,great_soundtrack,singleplayer,atmospheric,walking_simulator
2013-11-08,197,indie,strategy,platformer,tower_defense,action,,,,,
2013-07-04,362,X3d_vision,time_attack,arcade,racing,split_screen,sports,level_editor,singleplayer,local_multiplayer,multiplayer
2013-09-18,1463,arcade,racing,simulation,sports,singleplayer,physics,action,,,
2014-05-26,22542,hacking,beautiful,stealth,third_person_shooter,singleplayer,atmospheric,parkour,open_world,epic,dog
2013-08-26,803,local_co_op,tower_defense,strategy,co_op,X2d,online_co_op,indie,singleplayer,multiplayer,
2013-10-08,2926,arena_shooter,racing,controller,arcade,sports,co_op,singleplayer,destruction,driving,funny
2014-05-08,2786,rpg,souls_like,fantasy,singleplayer,hack_and_slash,action_rpg,story_rich,dark_fantasy,demons,great_soundtrack
2013-08-06,1705,real_time_with_pause,strategy,rpg,dragons,fantasy,political,rts,singleplayer,steampunk,turn_based
2015-05-12,3830,isometric,turn_based_tactics,rogue_lite,stealth,turn_based_strategy,cyberpunk,rogue_like,turn_based,strategy,indie
2017-02-09,1510,mars,simulation,space,exploration,building,science,space_sim,education,realistic,early_access
2013-08-27,570,world_war_i,strategy,casual,turn_based,touch_friendly,turn_based_strategy,singleplayer,historical,,
2013-11-05,322,strategy,casual,turn_based,turn_based_strategy,world_war_ii,singleplayer,historical,,,
2015-02-25,6204,remake,space,strategy,rts,sci_fi,classic,great_soundtrack,story_rich,atmospheric,simulation
2014-12-19,17614,artificial_intelligence,vr,controller,racing,simulation,X3d_vision,trackir,driving,realistic,sports
2014-05-09,230,strategy,indie,grand_strategy,world_war_ii,simulation,historical,rts,war,,
2014-02-05,623,remake,beautiful,surreal,puzzle,fmv,exploration,point_._click,classic,mystery,story_rich
2014-05-15,13414,real_time_tactics,strategy,world_war_ii,war,simulation,rts,military,realistic,tanks,historical
2013-10-17,233,noir,detective,point_._click,indie,mystery,adventure,third_person,,,
2013-08-28,3253,emotional,indie,stylized,cute,short,singleplayer,simulation,atmospheric,female_protagonist,casual
2013-08-20,1686,X2d_fighter,parody_,local_co_op,fighting,indie,controller,local_multiplayer,arcade,e_sports,funny
2017-08-01,110,beat_em_up,character_action_game,indie,strategy,action,,,,,
2014-12-04,2624,voxel,space,building,sci_fi,indie,crafting,early_access,exploration,simulation,strategy
2013-09-18,600,beat_em_up,local_co_op,side_scroller,indie,casual,comedy,online_co_op,co_op,X2d,steampunk
2014-04-30,18,utilities,programming,,,,,,,,
2013-08-23,3338,soundtrack,side_scroller,score_attack,platformer,indie,great_soundtrack,difficult,singleplayer,music,pixel_graphics
2013-12-12,175,shoot_em_up,indie,X2d,female_protagonist,action,,,,,
2015-05-28,1006,atmospheric,puzzle,exploration,indie,horror,mystery,walking_simulator,great_soundtrack,singleplayer,short
2014-05-29,156,puzzle_platformer,indie,casual,puzzle,pixel_graphics,platformer,cute,adventure,,
2014-01-16,200,rpg,strategy,rts,fantasy,,,,,,
2013-08-22,15136,X2d_fighter,crowdfunded,hand_drawn,arcade,controller,fighting,beat_em_up,indie,anime,X2d
2013-10-24,4327,action_adventure,X3d_platformer,X3d_vision,controller,linear,post_apocalyptic,singleplayer,story_rich,hack_and_slash,sci_fi
2014-10-06,178,X3d_platformer,local_co_op,family_friendly,co_op,psychological_horror,action,adventure,,,
2015-03-25,830,sci_fi,strategy,rts,space,X4x,singleplayer,multiplayer,action,,
2013-10-17,942,based_on_a_novel,surreal,old_school,X1990s,point_._click,horror,drama,classic,dark,post_apocalyptic
2013-09-10,501,party_based_rpg,crpg,old_school,rpg,classic,turn_based_combat,fantasy,dungeon_crawler,turn_based,singleplayer
2013-10-14,6088,politics,simulation,strategy,indie,turn_based,sequel,capitalism,political,singleplayer,economy
2014-04-24,1756,X2.5d,arcade,racing,singleplayer,physics,local_multiplayer,sports,futuristic,platformer,funny
2014-05-23,10360,politics,strategy,simulation,city_builder,economy,singleplayer,resource_management,management,co_op,comedy
2014-09-09,760,programming,indie,hacking,hack_and_slash,puzzle,casual,female_protagonist,singleplayer,fantasy,X2d
2014-10-27,3875,isometric,simulation,space,sci_fi,base_building,strategy,indie,building,singleplayer,early_access
2015-06-01,1543,turn_based_tactics,kickstarter,strategy,tactical_rpg,turn_based,indie,fantasy,singleplayer,rpg,management
2014-01-06,5283,tower_defense,touch_friendly,strategy,indie,singleplayer,fantasy,X2d,casual,difficult,addictive
2013-10-29,2627,typing,on_rails_shooter,parody_,arcade,score_attack,comedy,education,funny,singleplayer,horror
2016-02-18,21500,strategy,simulation,indie,singleplayer,casual,replay_value,early_access,post_apocalyptic,realistic,atmospheric
2014-04-17,424,metroidvania,beautiful,controller,indie,puzzle,exploration,flight,singleplayer,X2d,adventure
2014-01-28,2316,arena_shooter,mechs,indie,fast_paced,X6dof,third_person_shooter,flight,space,difficult,sci_fi
2014-07-15,79,casual,indie,puzzle,horror,adventure,,,,,
2013-09-13,225,horror,indie,adventure,action,first_person,,,,,
2015-07-02,1311,strategy,rpg,kickstarter,medieval,turn_based,indie,story_rich,turn_based_strategy,singleplayer,fantasy
2014-02-21,77,indie,rhythm,music,platformer,action,,,,,
